time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_generator_omegaPu;GEN____2_SM_generator_PGen;GEN____2_SM_generator_QGen;GEN____2_SM_generator_UStatorPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_generator_omegaPu;GEN____3_SM_generator_PGen;GEN____3_SM_generator_QGen;GEN____3_SM_generator_UStatorPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_generator_omegaPu;GEN____6_SM_generator_PGen;GEN____6_SM_generator_QGen;GEN____6_SM_generator_UStatorPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_generator_omegaPu;GEN____8_SM_generator_PGen;GEN____8_SM_generator_QGen;GEN____8_SM_generator_UStatorPu;GEN____8_SM_voltageRegulator_EfdPu;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;
1;0.703247;0.004974;0.851526;0.500553;0.478144;0.801676;0.727775;0.935640;0.712829;0.723147;0.758841;0.784825;0.775373;0.726773;1.000000;301.031064;810.129108;0.799156;5.000000;1.000000;-1.107046;14.652008;0.268746;5.000000;1.000000;226.716108;502.062829;0.887407;3.535730;1.000000;36.410285;119.355983;0.801676;4.999999;1.000000;20.076853;110.931558;0.983103;3.459654;0.000071;0.000000;
1.00001;0.703243;0.004973;0.851524;0.500550;0.478141;0.801670;0.727773;0.935639;0.712826;0.723144;0.758836;0.784819;0.775367;0.726769;1.000000;301.028285;810.120720;0.799152;5.000000;1.000000;-1.107010;14.651562;0.268741;5.000000;1.000000;226.715142;502.059949;0.887404;3.535785;1.000000;36.408681;119.353350;0.801670;5.000000;1.000000;20.077290;110.932105;0.983102;3.459669;0.000071;0.000000;
1.00002;0.703236;0.004973;0.851518;0.500546;0.478136;0.801657;0.727768;0.935637;0.712821;0.723137;0.758827;0.784807;0.775356;0.726761;1.000000;301.022728;810.103945;0.799143;5.000000;1.000000;-1.106937;14.650671;0.268731;5.000000;1.000000;226.713208;502.054190;0.887398;3.535894;0.999999;36.405472;119.348084;0.801657;5.000000;1.000000;20.078163;110.933197;0.983100;3.459698;0.000071;0.000000;
1.00003;0.703221;0.004973;0.851508;0.500537;0.478126;0.801633;0.727760;0.935633;0.712809;0.723123;0.758808;0.784784;0.775334;0.726745;1.000000;301.011616;810.070403;0.799127;5.000000;1.000000;-1.106792;14.648889;0.268712;5.000000;1.000000;226.709341;502.042675;0.887387;3.536114;0.999998;36.399057;119.337559;0.801633;5.000000;0.999999;20.079909;110.935382;0.983097;3.459757;0.000071;0.000000;
1.00006;0.703192;0.004973;0.851487;0.500519;0.478104;0.801584;0.727742;0.935625;0.712786;0.723096;0.758771;0.784737;0.775290;0.726713;1.000000;300.989402;810.003345;0.799093;5.000000;1.000000;-1.106503;14.645328;0.268674;5.000000;0.999999;226.701610;502.019656;0.887366;3.536552;0.999997;36.386241;119.316530;0.801584;5.000000;0.999999;20.083397;110.939748;0.983092;3.459873;0.000071;0.000000;
1.00013;0.703133;0.004972;0.851444;0.500482;0.478062;0.801487;0.727706;0.935609;0.712741;0.723043;0.758696;0.784644;0.775202;0.726650;0.999999;300.945012;809.869341;0.799027;5.000000;1.000000;-1.105924;14.638214;0.268598;5.000000;0.999999;226.686157;501.973661;0.887322;3.537427;0.999994;36.360661;119.274563;0.801487;5.000000;0.999998;20.090361;110.948467;0.983080;3.460107;0.000071;0.000000;
1.00026;0.703016;0.004970;0.851360;0.500410;0.477978;0.801293;0.727635;0.935576;0.712650;0.722935;0.758548;0.784459;0.775025;0.726524;0.999999;300.856381;809.601777;0.798894;5.000000;1.000000;-1.104769;14.624020;0.268445;5.000000;0.999997;226.655284;501.881847;0.887234;3.539175;0.999988;36.309705;119.190987;0.801293;5.000000;0.999996;20.104241;110.965860;0.983057;3.460571;0.000071;0.000000;
1.00051;0.702781;0.004966;0.851192;0.500267;0.477811;0.800908;0.727495;0.935512;0.712469;0.722722;0.758253;0.784092;0.774676;0.726274;0.999997;300.679724;809.068422;0.798628;5.000000;1.000000;-1.102469;14.595772;0.268141;5.000000;0.999994;226.593678;501.698917;0.887060;3.542656;0.999976;36.208612;119.025262;0.800908;5.000000;0.999992;20.131811;111.000455;0.983011;3.461492;0.000071;0.000000;
1.00102;0.702316;0.004958;0.850859;0.499983;0.477481;0.800148;0.727217;0.935386;0.712112;0.722300;0.757672;0.783368;0.773987;0.725781;0.999994;300.328812;808.008765;0.798101;5.000000;1.000001;-1.097909;14.539826;0.267538;5.000000;0.999988;226.471025;501.335836;0.886715;3.549563;0.999952;36.009641;118.699444;0.800148;5.000000;0.999985;20.186202;111.068898;0.982920;3.463305;0.000071;0.000000;
1.00112;0.702225;0.004956;0.850793;0.499927;0.477417;0.800000;0.727163;0.935361;0.712042;0.722218;0.757558;0.783226;0.773852;0.725684;0.999994;300.259900;807.800632;0.797998;5.000000;1.000001;-1.097014;14.528864;0.267420;5.000000;0.999986;226.446896;501.264579;0.886647;3.550918;0.999947;35.970846;118.635975;0.800000;5.000000;0.999983;20.196827;111.082297;0.982902;3.463658;0.000071;0.000000;
1.00205;0.701398;0.004942;0.850202;0.499427;0.476836;0.798673;0.726676;0.935140;0.711417;0.721481;0.756542;0.781960;0.772648;0.724821;0.999989;299.636519;805.917341;0.797061;5.000000;1.000002;-1.088940;14.430091;0.266352;5.000000;0.999975;226.227988;500.620681;0.886036;3.563153;0.999904;35.624185;118.069753;0.798673;5.000000;0.999970;20.292076;111.202860;0.982745;3.466811;0.000071;0.000000;
1.0041;0.699610;0.004913;0.848932;0.498366;0.475602;0.795891;0.725649;0.934678;0.710099;0.719931;0.754409;0.779306;0.770121;0.723008;0.999978;298.289418;801.843606;0.795033;5.000000;1.000004;-1.071587;14.218934;0.264057;5.000000;0.999950;225.751217;499.233492;0.884720;3.589468;0.999811;34.900294;116.893745;0.795891;5.000000;0.999939;20.492855;111.459603;0.982417;3.473367;0.000070;0.000000;
1.00819;0.696216;0.004857;0.846553;0.496424;0.473346;0.790942;0.723800;0.933862;0.707734;0.717154;0.750604;0.774581;0.765624;0.719768;0.999957;295.740103;794.113729;0.791182;5.000000;1.000008;-1.039034;13.827510;0.259761;5.000000;0.999900;224.836241;496.624634;0.882254;3.638789;0.999629;33.619735;114.843426;0.790942;5.000000;0.999877;20.855295;111.932139;0.981847;3.484774;0.000069;0.000000;
1.01229;0.693055;0.004806;0.844378;0.494707;0.471351;0.786743;0.722203;0.933180;0.705701;0.714778;0.747365;0.770571;0.761805;0.717003;0.999936;293.376830;786.915160;0.787590;5.000000;1.000013;-1.009110;13.474044;0.255830;5.000000;0.999851;223.973843;494.227251;0.879998;3.683898;0.999453;32.536868;113.154108;0.786743;5.000000;0.999814;21.171074;112.354743;0.981382;3.494060;0.000068;0.000000;
1.02048;0.687358;0.004716;0.840574;0.491834;0.468010;0.780176;0.719639;0.932156;0.702462;0.711013;0.742277;0.764294;0.755824;0.712643;0.999898;289.161892;773.951737;0.781110;5.000000;1.000022;-0.955777;12.863008;0.248915;5.000000;0.999753;222.410984;490.005560;0.876051;3.762846;0.999117;30.817088;110.637820;0.780176;5.000000;0.999687;21.696907;113.078581;0.980723;3.507237;0.000066;0.000000;
1.02785;0.682895;0.004647;0.837726;0.489815;0.465654;0.776075;0.717967;0.931577;0.700377;0.708611;0.739075;0.760367;0.752081;0.709881;0.999865;285.913018;763.792681;0.776024;5.000000;1.000031;-0.914176;12.408348;0.243666;5.000000;0.999665;221.187415;486.812130;0.873092;3.822025;0.998830;29.683809;109.201194;0.776075;5.000000;0.999570;22.070156;113.610688;0.980405;3.513600;0.000064;0.000000;
1.03522;0.678987;0.004589;0.835355;0.488232;0.463796;0.773323;0.716783;0.931267;0.698927;0.706961;0.736909;0.757727;0.749566;0.707998;0.999834;283.127687;754.894262;0.771564;5.000000;1.000041;-0.877377;12.027044;0.239193;5.000000;0.999578;220.132784;484.127206;0.870626;3.871349;0.998552;28.825677;108.366260;0.773320;5.000000;0.999453;22.375651;114.054396;0.980303;3.515650;0.000063;0.000000;
1.0426;0.675578;0.004540;0.833407;0.487013;0.462348;0.771660;0.716003;0.931182;0.698003;0.705927;0.735585;0.756126;0.748042;0.706832;0.999805;280.762506;747.124098;0.767667;5.000000;1.000051;-0.844514;11.707133;0.235384;5.000000;0.999492;219.239862;481.898180;0.868597;3.911917;0.998283;28.166284;108.013484;0.771656;5.000000;0.999335;22.631366;114.427095;0.980383;3.514045;0.000062;0.000000;
1.04997;0.672613;0.004498;0.831832;0.486094;0.461237;0.770868;0.715557;0.931284;0.697509;0.705396;0.734940;0.755357;0.747314;0.706247;0.999777;278.776947;740.360332;0.764273;5.000000;1.000061;-0.814823;11.438219;0.232140;5.000000;0.999406;218.499533;480.075686;0.866956;3.944747;0.998020;27.643842;108.042022;0.770865;5.000000;0.999216;22.851358;114.743404;0.980617;3.509365;0.000061;0.000000;
1.05734;0.670044;0.004462;0.830586;0.485424;0.460402;0.770774;0.715386;0.931544;0.697369;0.705275;0.734843;0.755253;0.747224;0.706132;0.999750;277.133982;734.494627;0.761330;5.000000;1.000071;-0.787682;11.211772;0.229375;5.000000;0.999321;217.901497;478.615178;0.865656;3.970750;0.997763;27.212097;108.372793;0.770771;5.000000;0.999096;23.046013;115.015048;0.980980;3.502096;0.000061;0.000000;
1.06472;0.667831;0.004431;0.829630;0.484960;0.459793;0.771234;0.715440;0.931935;0.697519;0.705487;0.735185;0.755680;0.747643;0.706396;0.999724;275.799878;729.430336;0.758791;5.000000;1.000082;-0.762582;11.020748;0.227018;5.000000;0.999236;217.434912;477.476460;0.864656;3.990735;0.997510;26.836632;108.943905;0.771232;5.000000;0.998977;23.222928;115.251404;0.981453;3.492646;0.000060;0.000000;
1.07209;0.665933;0.004405;0.828929;0.484665;0.459369;0.772137;0.715681;0.932436;0.697907;0.705970;0.735880;0.756529;0.748469;0.706967;0.999699;274.744260;725.081700;0.756611;5.000000;1.000093;-0.739103;10.859334;0.225005;5.000000;0.999152;217.088967;476.623480;0.863922;4.005422;0.997262;26.491820;109.706562;0.772134;5.000000;0.998857;23.387609;115.459943;0.982017;3.481360;0.000059;0.000000;
1.08683;0.662920;0.004364;0.828141;0.484447;0.458919;0.774844;0.716567;0.933681;0.699194;0.707511;0.738004;0.759092;0.750955;0.708751;0.999651;273.335959;718.167012;0.753148;5.000000;1.000115;-0.695452;10.603472;0.221764;5.000000;0.998984;216.706157;475.618137;0.863094;4.021993;0.996776;25.811383;111.627634;0.774844;5.000000;0.998617;23.697227;115.820954;0.983353;3.454655;0.000059;0.000000;
1.1;0.660995;0.004337;0.828024;0.484582;0.458865;0.778031;0.717717;0.935013;0.700795;0.709393;0.740533;0.762117;0.753891;0.710902;0.999609;272.772939;713.728080;0.750933;5.000000;1.000134;-0.658998;10.434814;0.219594;5.000000;0.998836;216.671685;475.394801;0.862965;4.024557;0.996356;25.167717;113.687755;0.778030;5.000000;0.998402;23.960156;116.096029;0.984732;3.427062;0.000058;0.000000;
1.1;0.971930;0.911629;0.963131;0.930889;0.926661;1.006903;1.005876;1.068425;0.996754;0.991779;0.996207;0.992921;0.988985;0.976361;0.999609;214.135424;61.668237;0.977338;2.743444;1.000134;54.886387;-118.811969;0.900008;4.123996;0.998836;-1.180149;89.879659;0.968787;1.908128;0.996356;-18.962649;28.195877;1.006903;2.449530;0.998402;2.618413;37.944013;1.082631;1.469091;0.176794;0.090257;
1.1;0.971931;0.911631;0.963132;0.930891;0.926663;1.006905;1.005878;1.068425;0.996756;0.991781;0.996209;0.992923;0.988987;0.976363;0.999609;214.135955;61.666568;0.977340;2.743418;1.000134;54.886938;-118.809438;0.900011;4.123949;0.998836;-1.180784;89.878732;0.968788;1.908110;0.996356;-18.962372;28.196233;1.006905;2.449486;0.998402;2.618229;37.943605;1.082631;1.469080;0.176795;0.090258;
1.1;0.971933;0.911634;0.963133;0.930893;0.926665;1.006908;1.005879;1.068426;0.996758;0.991782;0.996211;0.992925;0.988989;0.976365;0.999609;214.136485;61.664899;0.977341;2.743389;1.000134;54.887488;-118.806908;0.900014;4.123892;0.998836;-1.181420;89.877805;0.968789;1.908092;0.996356;-18.962094;28.196588;1.006908;2.449439;0.998402;2.618045;37.943196;1.082632;1.469069;0.176795;0.090259;
1.1;0.971936;0.911639;0.963135;0.930896;0.926669;1.006912;1.005882;1.068428;0.996761;0.991786;0.996215;0.992930;0.988993;0.976369;0.999609;214.137545;61.661559;0.977344;2.743331;1.000134;54.888590;-118.801847;0.900020;4.123777;0.998836;-1.182691;89.875951;0.968790;1.908056;0.996356;-18.961540;28.197298;1.006912;2.449345;0.998402;2.617676;37.942380;1.082633;1.469047;0.176797;0.090260;
1.10001;0.971943;0.911649;0.963139;0.930904;0.926677;1.006922;1.005888;1.068430;0.996768;0.991793;0.996223;0.992939;0.989002;0.976376;0.999609;214.139666;61.654880;0.977350;2.743215;1.000134;54.890794;-118.791725;0.900031;4.123549;0.998836;-1.185233;89.872243;0.968794;1.907984;0.996356;-18.960432;28.198718;1.006922;2.449157;0.998402;2.616940;37.940747;1.082635;1.469002;0.176800;0.090262;
1.10001;0.971955;0.911670;0.963146;0.930918;0.926692;1.006941;1.005899;1.068436;0.996781;0.991807;0.996239;0.992957;0.989020;0.976391;0.999609;214.143907;61.641525;0.977362;2.742982;1.000134;54.895201;-118.771484;0.900054;4.123093;0.998836;-1.190317;89.864828;0.968801;1.907840;0.996357;-18.958216;28.201558;1.006941;2.448781;0.998402;2.615468;37.937481;1.082640;1.468913;0.176806;0.090268;
1.10003;0.971981;0.911711;0.963162;0.930947;0.926724;1.006978;1.005922;1.068448;0.996807;0.991835;0.996272;0.992994;0.989055;0.976421;0.999609;214.152390;61.614820;0.977385;2.742517;1.000134;54.904014;-118.731009;0.900100;4.122179;0.998836;-1.200482;89.850002;0.968816;1.907553;0.996357;-18.953787;28.207237;1.006978;2.448029;0.998402;2.612525;37.930951;1.082648;1.468736;0.176818;0.090278;
1.10006;0.972032;0.911793;0.963193;0.931006;0.926787;1.007053;1.005968;1.068471;0.996859;0.991891;0.996337;0.993066;0.989126;0.976480;0.999609;214.169354;61.561438;0.977431;2.741588;1.000134;54.921639;-118.650084;0.900191;4.120354;0.998836;-1.220805;89.820363;0.968844;1.906978;0.996358;-18.944944;28.218587;1.007053;2.446526;0.998402;2.606641;37.917898;1.082666;1.468381;0.176842;0.090298;
1.10013;0.972135;0.911958;0.963254;0.931123;0.926913;1.007203;1.006059;1.068516;0.996964;0.992002;0.996467;0.993212;0.989267;0.976599;0.999609;214.203277;61.454781;0.977524;2.739730;1.000134;54.956880;-118.488339;0.900373;4.116705;0.998836;-1.261414;89.761144;0.968902;1.905830;0.996359;-18.927313;28.241260;1.007203;2.443524;0.998402;2.594886;37.891816;1.082702;1.467672;0.176890;0.090339;
1.10025;0.972340;0.912286;0.963377;0.931356;0.927165;1.007503;1.006242;1.068608;0.997173;0.992225;0.996726;0.993502;0.989549;0.976837;0.999609;214.271103;61.241896;0.977710;2.736019;1.000134;55.027329;-118.165269;0.900738;4.109421;0.998836;-1.342492;89.642933;0.969016;1.903537;0.996363;-18.892269;28.286497;1.007503;2.437533;0.998402;2.571430;37.839750;1.082772;1.466257;0.176985;0.090420;
1.10051;0.972748;0.912941;0.963622;0.931822;0.927666;1.008099;1.006605;1.068790;0.997590;0.992669;0.997242;0.994080;0.990111;0.977309;0.999609;214.406678;60.817832;0.978080;2.728617;1.000134;55.168090;-117.520806;0.901463;4.094904;0.998836;-1.504090;89.407420;0.969245;1.898963;0.996369;-18.823049;28.376536;1.008099;2.425606;0.998402;2.524723;37.736016;1.082913;1.463437;0.177176;0.090582;
1.10102;0.973560;0.914241;0.964109;0.932745;0.928661;1.009281;1.007326;1.069152;0.998416;0.993549;0.998264;0.995225;0.991224;0.978246;0.999610;214.677502;59.976493;0.978816;2.713893;1.000133;55.449064;-116.238572;0.902905;4.066070;0.998836;-1.825068;88.940007;0.969700;1.889870;0.996382;-18.688028;28.554878;1.009281;2.401969;0.998401;2.432125;37.530119;1.083193;1.457838;0.177554;0.090905;
1.10205;0.975165;0.916805;0.965071;0.934564;0.930620;1.011602;1.008747;1.069865;1.000043;0.995281;1.000274;0.997473;0.993410;0.980088;0.999612;215.217771;58.320614;0.980273;2.684759;1.000132;56.008738;-113.700759;0.905749;4.009195;0.998837;-2.458323;88.019445;0.970599;1.871894;0.996408;-18.431263;28.904643;1.011602;2.355549;0.998401;2.250108;37.124528;1.083745;1.446804;0.178302;0.091544;
1.10409;0.978303;0.921797;0.966950;0.938095;0.934421;1.016078;1.011502;1.071248;1.003197;0.998634;1.004158;1.001810;0.997629;0.983651;0.999615;216.292195;55.113309;0.983124;2.627727;1.000130;57.118482;-108.730785;0.911282;3.898539;0.998838;-3.691262;86.233918;0.972355;1.836763;0.996458;-17.967802;29.576795;1.016078;2.266025;0.998401;1.898140;36.337493;1.084817;1.425369;0.179760;0.092795;
1.10819;0.984302;0.931253;0.970535;0.944754;0.941581;1.024409;1.016685;1.073857;1.009122;1.004921;1.011410;1.009885;1.005488;0.990316;0.999620;218.412448;49.095526;0.988590;2.518414;1.000124;59.296011;-99.205080;0.921760;3.688981;0.998841;-6.031947;82.874098;0.975710;1.769667;0.996555;-17.219114;30.814527;1.024409;2.099421;0.998401;1.237845;34.854975;1.086840;1.384900;0.182533;0.095194;
1.11229;0.989945;0.940044;0.973897;0.950904;0.948184;1.031957;1.021455;1.076265;1.014565;1.010680;1.018014;1.017204;1.012622;0.996400;0.999625;220.489224;43.585607;0.993751;2.415199;1.000118;61.411415;-90.232561;0.931492;3.494336;0.998845;-8.215866;79.783855;0.978862;1.706630;0.996650;-16.682609;31.910762;1.031957;1.948461;0.998404;0.630237;33.488936;1.088712;1.347473;0.185124;0.097456;
1.12048;1.000271;0.955857;0.980018;0.961871;0.959938;1.045053;1.029920;1.080556;1.024191;1.020824;1.029552;1.029914;1.025025;1.007071;0.999632;224.487518;33.897089;1.003241;2.225406;1.000104;65.438573;-73.824218;0.948981;3.144559;0.998853;-12.184696;74.311832;0.984614;1.591592;0.996832;-16.080098;33.728097;1.045053;1.686541;0.998414;-0.459876;31.061880;1.092055;1.280611;0.189815;0.101606;
1.12867;1.009412;0.969524;0.985395;0.971237;0.969951;1.055772;1.037091;1.084213;1.032304;1.029321;1.039098;1.040330;1.035214;1.015949;0.999637;228.257188;25.843607;1.011698;2.056247;1.000088;69.166405;-59.428429;0.964073;2.842708;0.998863;-15.675488;69.705962;0.989683;1.490202;0.997010;-15.973480;35.071816;1.055772;1.472161;0.998430;-1.409565;29.006023;1.094915;1.223415;0.193900;0.105276;
1.13686;1.017498;0.981326;0.990111;0.979231;0.978480;1.064512;1.043156;1.087326;1.039124;1.036419;1.046971;1.048835;1.043552;1.023316;0.999640;231.779992;19.200363;1.019230;1.905625;1.000070;72.579584;-46.886573;0.977084;2.582489;0.998874;-18.760956;65.847673;0.994142;1.401014;0.997187;-16.197035;36.011572;1.064511;1.297373;0.998451;-2.249749;27.269398;1.097358;1.174555;0.197450;0.108507;
1.14505;1.024648;0.991514;0.994241;0.986056;0.985749;1.071621;1.048283;1.089973;1.044851;1.042341;1.053451;1.055762;1.050359;1.029418;0.999641;235.048059;13.754038;1.025931;1.771600;1.000050;75.677087;-36.011384;0.988296;2.358246;0.998886;-21.502717;62.626208;0.998059;1.322680;0.997367;-16.621175;36.619907;1.071619;1.155208;0.998477;-3.003891;25.804371;1.099443;1.132848;0.200533;0.111345;
1.15325;1.030968;1.000306;0.997852;0.991884;0.991948;1.077386;1.052615;1.092223;1.049654;1.047274;1.058775;1.061392;1.055904;1.034465;0.999639;238.060755;9.319042;1.031890;1.652415;1.000028;78.464834;-26.624196;0.997957;2.165035;0.998900;-23.950414;59.945163;1.001494;1.253984;0.997551;-17.150577;36.958475;1.077385;1.039890;0.998507;-3.689287;24.570096;1.101221;1.097277;0.203206;0.113829;
1.16144;1.036553;1.007895;1.001006;0.996864;0.997240;1.082049;1.056273;1.094133;1.053677;1.051378;1.063139;1.065953;1.060407;1.038632;0.999636;240.823065;5.732253;1.037186;1.546496;1.000005;80.954481;-18.550362;1.006280;1.998578;0.998915;-26.144327;57.720242;1.004502;1.193832;0.997739;-17.716063;37.081295;1.082048;0.946625;0.998541;-4.318318;23.531349;1.102737;1.066975;0.205523;0.116001;
1.16963;1.041485;1.014444;1.003756;1.001120;1.001760;1.085807;1.059359;1.095753;1.057040;1.054784;1.066706;1.069638;1.064054;1.042065;0.999631;243.343596;2.852743;1.041889;1.452435;0.999981;83.161117;-11.626807;1.013449;1.855187;0.998930;-28.117151;55.878714;1.007131;1.141250;0.997932;-18.268864;37.033855;1.085806;0.871474;0.998578;-4.899789;22.658059;1.104025;1.041200;0.207529;0.117894;
1.17782;1.045839;1.020094;1.006149;1.004759;1.005624;1.088820;1.061960;1.097124;1.059846;1.057606;1.069613;1.072600;1.066993;1.044885;0.999625;245.633184;0.559765;1.046062;1.368976;0.999955;85.101267;-5.704446;1.019624;1.731684;0.998946;-29.895612;54.358228;1.009425;1.095368;0.998130;-18.775124;36.853376;1.088819;0.811207;0.998619;-5.439941;21.924663;1.105119;1.019322;0.209266;0.119543;
1.19421;1.053133;1.029294;1.010076;1.010619;1.011851;1.093243;1.066058;1.099292;1.064201;1.061939;1.073976;1.076966;1.071339;1.049170;0.999609;249.587879;-2.775970;1.053097;1.228276;0.999902;88.286116;3.842005;1.029655;1.531064;0.998981;-32.981572;52.018871;1.013199;1.019878;0.998536;-19.554533;36.236568;1.093243;0.722743;0.998707;-6.416681;20.771512;1.106853;0.984646;0.212104;0.122260;
1.21059;1.058799;1.036142;1.013024;1.014914;1.016426;1.095961;1.068943;1.100823;1.067179;1.064846;1.076779;1.079673;1.074051;1.051987;0.999588;252.768693;-4.771952;1.058611;1.118003;0.999845;90.589352;10.749922;1.037098;1.382208;0.999018;-35.503307;50.436146;1.016043;0.963001;0.998950;-19.971823;35.361231;1.095961;0.668374;0.998805;-7.264501;19.962646;1.108079;0.960117;0.214224;0.124303;
1.22697;1.063165;1.041199;1.015203;1.018045;1.019775;1.097498;1.070932;1.101873;1.069148;1.066720;1.078478;1.081228;1.075619;1.053755;0.999564;255.268053;-5.875254;1.062894;1.032346;0.999787;92.121824;15.701503;1.042576;1.272645;0.999056;-37.555298;49.374499;1.018152;0.920815;0.999365;-19.993485;34.335202;1.097498;0.637642;0.998912;-7.994041;19.402452;1.108920;0.943305;0.215794;0.125823;
1.24336;1.066502;1.044908;1.016788;1.020324;1.022230;1.098236;1.072273;1.102567;1.070391;1.067857;1.079409;1.082001;1.076409;1.054784;0.999537;257.172501;-6.417076;1.066190;0.966407;0.999728;92.982097;19.233501;1.046583;1.192512;0.999096;-39.212212;48.655458;1.019690;0.890059;0.999773;-19.618530;33.228021;1.098235;0.622884;0.999024;-8.611341;19.017683;1.109471;0.932290;0.216948;0.126947;
1.25354;1.068167;1.046706;1.017544;1.021429;1.023431;1.098427;1.072871;1.102866;1.070902;1.068303;1.079723;1.082219;1.076636;1.055166;0.999520;258.095420;-6.586804;1.067843;0.933350;0.999691;93.218071;20.913630;1.048521;1.153751;0.999121;-40.070502;48.316259;1.020424;0.875384;1.000019;-19.195172;32.520683;1.098427;0.619051;0.999097;-8.939634;18.839813;1.109704;0.927625;0.217508;0.127494;
1.25354;1.068166;1.046706;1.017543;1.021429;1.023431;1.098428;1.072871;1.102866;1.070902;1.068303;1.079723;1.082220;1.076637;1.055166;0.999520;258.095828;-6.591655;1.067843;0.933351;0.999691;93.224642;20.928502;1.048521;1.153753;0.999121;-40.074278;48.314985;1.020424;0.875386;1.000019;-19.195428;32.520142;1.098428;0.619039;0.999097;-8.940219;18.839354;1.109704;0.927624;0.217509;0.127497;
1.25354;1.068166;1.046706;1.017543;1.021429;1.023431;1.098428;1.072871;1.102866;1.070902;1.068303;1.079723;1.082220;1.076637;1.055166;0.999520;258.095828;-6.591655;1.067843;0.933351;0.999691;93.224642;20.928502;1.048521;1.153753;0.999121;-40.074278;48.314985;1.020424;0.875386;1.000019;-19.195428;32.520142;1.098428;0.619039;0.999097;-8.940219;18.839354;1.109704;0.927624;0.217509;0.127497;
